ISIN,fyear,BEME,OP,INV
FR0000121147,2007,0.665,1.5019,-0.042
FR0000121147,2008,0.621,1.6838,-0.198
FR0000121147,2009,0.1394,1.7072,-0.0614
FR0000121147,2010,0.3156,1.6111,0.3263
FR0000121147,2011,0.6748,1.4505,0.1239
FR0000121147,2012,0.9429,1.2268,0.1098
FR0000121147,2013,0.4427,1.1826,0.0243
FR0000121147,2014,0.393,1.1886,0.087
FR0000121147,2015,0.4584,0.9433,0.0755
FR0000121147,2016,0.5296,0.8605,0.0762
FR0000121147,2017,0.3359,0.768,0.0955
FR0000121147,2018,0.7408,0.8905,0.158
FR0000121147,2019,0.5589,0.9572,0.2805
FR0000121170,1990,0.4943,0.4671,0.0601
FR0000121170,1991,0.3689,0.3663,0.2301
FR0000121170,1992,0.3029,0.3316,0.7796
FR0000121170,1993,0.3115,0.3666,0.0511
FR0000121170,1994,0.3841,0.3711,0.1269
FR0000121170,1995,0.3063,0.4401,0.1322
FR0000121170,1996,0.1986,0.427,0.2588
FR0000121170,1997,0.1687,0.5198,0.1153
FR0000121170,1998,0.1225,0.493,0.0668
FR0000121188,1990,0.9194,0.17,1.1519
FR0000121188,1991,0.8309,0.1617,0.0446
FR0000121188,1992,0.8006,0.159,0.0675
FR0000121188,1993,0.6533,0.1511,0.0118
FR0000121188,1994,0.7385,0.1182,0.1211
FR0000121188,1995,1.2299,0.095,0.4138
FR0000121188,1996,1.1106,-0.0281,0.1358
FR0000121196,1990,0.3615,0.8768,0.0835
FR0000121196,1991,0.4191,0.8595,0.0058
FR0000121196,1992,0.4782,0.7424,0.008
FR0000121196,1993,0.3076,0.7096,0.059
FR0000121196,1994,0.461,0.4494,0.0978
FR0000121196,1995,0.5879,0.3975,0.0228
FR0000121196,1996,0.7662,0.2629,-0.1456
FR0000121196,1997,0.793,0.119,0.0187
FR0000121204,1990,2.3373,0.2672,0.0919
FR0000121204,1991,2.0887,0.2185,0.0376
FR0000121204,1992,2.1662,0.2516,-0.0188
FR0000121204,1993,1.5654,0.3869,0.6345
FR0000121204,1994,1.9992,0.6243,0.0219
FR0000121204,1995,1.9277,0.5847,-0.0137
FR0000121204,1996,1.5102,0.0463,-0.3249
FR0000121204,1997,1.1479,0.0444,0.1747
FR0000121204,1998,0.7932,0.0677,0.0667
FR0000121204,1999,0.7494,0.0931,0.0964
FR0000121204,2000,1.098,0.0776,0.3246
FR0000121204,2001,1.1128,0.11,-0.1789
FR0000121204,2002,0.8845,1.0323,-0.1176
FR0000121204,2003,0.6446,0.1679,-0.1353
FR0000121204,2004,0.4483,0.2169,1.0357
FR0000121204,2005,0.3597,0.3673,0.0546
FR0000121204,2006,0.3755,0.473,0.6732
FR0000121204,2007,0.5576,0.4366,0.6499
FR0000121204,2008,1.384,0.6549,-6e-04
FR0000121204,2009,0.7372,0.671,-0.1477
FR0000121204,2010,0.8146,0.3993,0.0943
FR0000121204,2011,1.2039,0.4252,-0.0265
FR0000121204,2012,0.7981,0.4821,-0.0792
FR0000121204,2013,0.5479,0.5062,-0.0217
FR0000121204,2014,0.6126,0.5484,-0.0526
FR0000121204,2015,0.6668,0.5322,0.4252
FR0000121204,2016,0.5077,0.6308,-0.1188
FR0000121204,2017,0.384,0.5672,-0.116
FR0000121204,2018,0.5081,0.5782,-0.0093
FR0000121204,2019,0.4904,0.6562,0.0177
FR0000121220,1990,0.4201,0.4397,0.0453
FR0000121220,1991,0.3635,0.2231,0.21
FR0000121220,1992,0.311,0.2455,0.1845
FR0000121220,1993,0.3254,0.3211,0.1003
FR0000121220,1994,0.5137,0.255,0.0453
FR0000121220,1995,0.3514,0.3144,0.9321
FR0000121220,1996,0.2104,0.3682,0.1389
FR0000121220,1997,0.2067,0.3726,0.2022
FR0000121220,1998,0.1741,0.4031,0.7498
FR0000121220,1999,0.2,0.5302,0.1121
FR0000121220,2000,0.1984,0.5828,0.1579
FR0000121220,2001,0.3152,0.3085,0.264
FR0000121220,2002,0.6514,0.3953,-0.0279
FR0000121220,2003,0.5681,0.4014,-0.0482
FR0000121220,2004,0.5941,0.4522,-0.0575
FR0000121220,2005,0.3681,0.4752,0.04
FR0000121220,2006,0.2597,0.4493,0.027
FR0000121220,2007,0.3258,0.4278,0.0606
FR0000121220,2008,0.3383,0.4819,0.1475
FR0000121220,2009,0.3648,0.5186,0.05
FR0000121220,2010,0.3291,0.4668,0.1258
FR0000121220,2011,0.2905,0.4976,-0.0307
FR0000121220,2012,0.3022,0.5026,0.1213
FR0000121220,2013,0.2523,0.4786,-0.0158
FR0000121220,2014,0.2436,0.4471,0.1474
FR0000121220,2015,0.2547,0.4631,-5e-04
FR0000121220,2016,0.2103,0.4765,-0.0263
FR0000121220,2017,0.2063,0.4647,0.0588
FR0000121220,2018,0.2504,0.513,0.0332
FR0000121220,2019,0.2894,0.4068,0.1445
FR0000121246,1990,0.745,0.3783,0.0466
FR0000121246,1991,1.0987,0.4887,1.3564
FR0000121246,1992,0.8724,0.4801,-2e-04
FR0000121246,1993,0.7409,0.3822,-0.098
FR0000121246,1994,0.7078,0.3192,-0.0106
FR0000121246,1995,1.1539,0.2534,0.0019
FR0000121246,1996,0.973,0.3063,-0.0606
FR0000121246,1997,0.6821,0.3278,0.2487
FR0000121246,1998,0.4547,0.5967,0.045
FR0000121246,1999,0.2864,0.5506,0.0392
FR0000121246,2000,0.319,0.5521,1.4709
FR0000121246,2001,0.47,0.3831,0.1003
FR0000121246,2002,0.675,0.5165,0.0959
FR0000121246,2003,0.687,0.4418,0.0872
FR0000121246,2004,0.492,0.4681,0.1014
FR0000121261,1990,1.7454,0.3311,0.116
FR0000121261,1991,0.8996,0.5742,-0.0233
FR0000121261,1992,0.6029,0.709,0.0534
FR0000121261,1993,0.3427,0.8606,-0.0448
FR0000121261,1994,0.4365,1.0004,-0.0596
FR0000121261,1995,0.5788,0.7848,0.0027
FR0000121261,1996,0.5094,0.6216,0.082
FR0000121261,1997,0.5911,0.5688,0.0724
FR0000121261,1998,0.8479,0.5336,0.0303
FR0000121261,1999,0.7672,0.6364,0.1332
FR0000121261,2000,0.7236,0.7398,0.1684
FR0000121261,2001,0.7814,0.6316,0.0138
FR0000121261,2002,0.931,0.6004,-0.0557
FR0000121261,2003,0.8366,0.5837,-0.0066
FR0000121261,2004,0.6866,0.5222,5e-04
FR0000121261,2005,0.4928,0.8852,-0.0319
FR0000121261,2006,0.3588,0.8198,0.0137
FR0000121261,2007,0.3911,0.7643,-0.0218
FR0000121261,2008,0.7804,0.645,0.0113
FR0000121261,2009,0.5813,0.5865,-0.0078
FR0000121261,2010,0.7744,0.4851,0.2092
FR0000121261,2011,0.8303,0.5476,0.0372
FR0000121261,2012,0.5415,0.623,0.0264
FR0000121261,2013,0.5753,0.5167,-0.0211
FR0000121261,2014,0.6055,0.5173,0.0839
FR0000121261,2015,0.5223,0.6227,0.0639
FR0000121261,2016,0.5014,0.5883,0.0661
FR0000121261,2017,0.4871,0.5059,0.0102
FR0000121261,2018,0.7527,0.4586,0.1777
FR0000121261,2019,0.6603,0.511,0.0751
FR0000121295,1990,1.4988,0.0133,-0.0125
FR0000121295,1991,1.3881,0.0216,-0.0138
FR0000121295,1992,1.6896,-0.003,-0.0529
FR0000121295,1993,1.5144,0.0212,-0.0789
FR0000121295,1994,1.4235,0.0568,0.0178
FR0000121295,1995,2.0776,0.0536,-0.0538
FR0000121295,1996,2.3168,0.1025,-0.0325
FR0000121295,1997,1.3802,0.1087,0.0077
FR0000121295,1998,1.9864,0.125,-0.0984
FR0000121295,1999,1.4331,0.0979,-0.0384
FR0000121295,2000,1.6684,0.2945,0.1885
FR0000121295,2001,1.9503,0.0909,-0.0206
FR0000121295,2002,1.7938,0.0611,-0.0276
FR0000121295,2003,1.6741,0.06,0.2399
FR0000121295,2004,1.3342,0.017,-0.0434
FR0000121295,2005,1.308,0.1825,0.4982
FR0000121295,2006,1.365,0.0972,0.1043
FR0000121295,2007,1.3937,0.1139,-0.0862
FR0000121295,2008,2.3249,-0.0117,0.0058
FR0000121295,2009,1.8513,0.0208,0.167
FR0000121295,2010,1.7921,0.0921,-0.0359
FR0000121295,2011,2.0937,0.1184,0.0462
FR0000121295,2012,1.6842,0.0872,-0.038
FR0000121295,2013,1.6569,0.0975,0.0078
FR0000121295,2014,1.5771,0.0938,0.1186
FR0000121295,2015,1.5648,0.1,0.0404
FR0000121295,2016,1.3142,0.1233,0.001
FR0000121295,2017,1.0785,0.0882,0.0197
FR0000121295,2018,1.2729,0.0596,-0.1354
FR0000121295,2019,1.1692,0.1085,0.3263
FR0000121329,1990,1.3271,0.31,0.2431
FR0000121329,1991,1.0721,0.2803,0.0321
FR0000121329,1992,1.1863,0.2513,-0.0253
FR0000121329,1993,0.7437,0.3335,-0.0878
FR0000121329,1994,0.7211,0.3708,-0.0628
FR0000121329,1995,0.9824,0.362,-0.0109
FR0000121329,1996,0.6817,0.3346,0.0163
FR0000121329,1997,0.6852,0.3115,-0.0201
FR0000121329,1998,0.3621,0.344,0.0921
FR0000121329,1999,0.4304,0.3475,0.1129
FR0000121329,2000,0.2832,0.4351,0.5585
FR0000121329,2001,0.3302,0.6024,0.118
FR0000121329,2002,0.4933,0.5665,-0.0591
FR0000121329,2003,0.4398,0.6262,0.0078
FR0000121329,2004,0.3455,0.6071,-0.1022
FR0000121329,2005,0.2488,0.7054,-0.1846
FR0000121329,2006,0.2902,0.6935,0.0854
FR0000121329,2007,0.4665,0.3749,0.1821
FR0000121329,2008,0.6396,0.3832,0.0155
FR0000121329,2009,0.4654,0.2545,-0.0099
FR0000121329,2010,0.5588,0.2298,0.0425
FR0000121329,2011,0.6786,0.4536,0.1137
FR0000121329,2012,0.7632,0.4402,0.0152
FR0000121329,2013,0.361,0.5127,0.0119
FR0000121329,2014,0.3319,0.5545,-0.0786
FR0000121329,2015,0.2702,0.4706,0.0814
FR0000121329,2016,0.203,0.502,0.0544
FR0000121329,2017,0.2473,0.4587,0.035
FR0000121329,2018,0.2316,0.4483,0.0952
FR0000121329,2019,0.2653,0.6048,0.2278
FR0000121337,1990,1.6157,0.5184,0.0412
FR0000121337,1991,1.5347,0.4461,-0.1398
FR0000121337,1992,1.5494,0.4001,-0.0693
FR0000121337,1993,1.0958,0.3431,-0.1368
FR0000121337,1994,1.2357,0.3236,-0.0263
FR0000121337,1995,1.8218,0.2751,-0.0891
FR0000121337,1996,2.1192,0.1944,-0.0763
FR0000121337,1997,1.7626,0.2306,-0.1075
FR0000121337,1998,1.7206,0.3505,-0.0263
FR0000121337,1999,0.7014,0.6683,-0.3518
FR0000121337,2001,0.0581,2.2397,-0.302
FR0000121337,2002,0.0689,2.4366,-0.2467
FR0000121337,2003,0.0739,2.2841,-0.0836
FR0000121352,1990,0.8693,0.5286,0.467
FR0000121352,1991,0.8585,0.3883,0.1081
FR0000121352,1992,0.8696,0.4134,0.2105
FR0000121352,1993,0.6074,0.493,-0.0055
FR0000121352,1994,0.7446,0.4545,0.1994
FR0000121352,1995,0.771,0.477,-0.0678
FR0000121352,1996,0.8384,0.4402,0.0902
FR0000121352,1997,0.8478,0.3935,-0.0891
FR0000121352,1998,0.7754,0.624,-0.1026
FR0000121352,1999,0.8523,0.7581,0.2328
FR0000121352,2000,0.8464,0.5257,-0.1121
FR0000121352,2001,0.7421,0.2973,0.0719
FR0000121352,2002,0.707,0.3435,0.0318
FR0000121352,2003,0.636,0.4488,0.0983
FR0000121352,2004,0.5506,0.4224,-0.1046
FR0000121352,2005,0.6792,0.1449,0.0139
FR0000121352,2006,0.6159,0.0999,0.0726
FR0000121352,2007,1.1894,0.0895,-0.192
FR0000121352,2008,2.1447,0.0741,0.0097
FR0000121352,2009,1.6669,0.0854,0.0358
FR0000121352,2010,1.2052,0.0523,0.0456
FR0000121352,2011,1.9192,0.0528,-0.0797
FR0000121352,2012,2.1387,0.0644,0.0064
FR0000121352,2013,1.2729,0.05,-0.0829
FR0000121352,2014,1.3716,0.0518,-0.1261
FR0000121352,2015,1.4285,0.0456,0.1481
FR0000121352,2016,1.3036,0.0352,-0.1151
FR0000121352,2017,1.231,0.0351,-0.0151
FR0000121402,1990,0.8309,0.1247,1.8318
FR0000121402,1991,0.4189,0.0643,0.5624
FR0000121402,1992,0.5785,0.2641,0.3804
FR0000121402,1993,0.7094,0.0495,0.1225
FR0000121410,1990,1.1946,0.2495,0.1418
FR0000121410,1991,1.0424,0.1938,0.12
FR0000121410,1992,1.2677,0.0824,0.0413
FR0000121410,1993,0.9095,0.0781,0.0407
FR0000121410,1994,1.0391,0.1665,-0.0622
FR0000121410,1995,0.8881,0.1671,0.0115
FR0000121410,1996,0.7145,0.0808,0.0905
FR0000121410,1997,0.4872,0.2466,0.001
FR0000121444,1990,0.4507,0.6815,-4e-04
FR0000121444,1991,0.9337,0.2396,-0.3755
FR0000121485,1990,0.7795,0.4318,-0.0112
FR0000121485,1991,0.8676,0.1475,0.2156
FR0000121485,1992,0.5862,0.8122,1.4429
FR0000121485,1993,0.5223,0.4884,-0.0851
FR0000121485,1994,0.5628,0.33,0.187
FR0000121485,1995,0.5977,0.3104,0.0081
FR0000121485,1996,0.329,0.3227,0.0585
FR0000121485,1997,0.2443,0.3282,0.1794
FR0000121485,1998,0.1584,0.3765,0.2168
FR0000121485,1999,0.1149,0.4644,0.6122
FR0000121485,2000,0.16,0.5239,0.5667
FR0000121485,2001,0.3057,0.4467,0.0942
FR0000121485,2002,0.7166,0.3711,-0.1439
FR0000121485,2003,0.6956,0.2686,-0.183
FR0000121485,2004,0.8148,0.264,-0.0685
FR0000121485,2005,0.8171,0.1998,-0.0083
FR0000121485,2006,0.7031,0.1943,-0.0322
FR0000121485,2007,0.8059,0.2167,0.268
FR0000121485,2008,1.9761,0.2197,-0.0404
FR0000121485,2009,1.15,0.1717,-0.0943
FR0000121485,2010,0.8557,0.1711,0.0094
FR0000121485,2011,0.9413,0.1685,0.0106
FR0000121485,2012,0.7657,0.1729,0.0109
FR0000121485,2013,0.6575,0.1871,-0.1012
FR0000121485,2014,0.6292,0.1836,0.0151
FR0000121485,2015,0.6497,0.1952,0.0225
FR0000121485,2016,0.49,0.211,0.0092
FR0000121485,2017,0.276,0.2917,0.0603
FR0000121485,2018,0.205,0.4635,-0.1656
FR0000121485,2019,0.1413,0.6965,0.2553
FR0000121501,1990,2.1021,0.5385,0.0767
FR0000121501,1991,1.9638,0.4194,0.0554
FR0000121501,1992,2.0494,0.367,0.0486
FR0000121501,1993,1.4264,0.3325,-0.0387
FR0000121501,1994,1.6308,0.4451,0.1139
FR0000121501,1995,1.887,0.3785,0.0327
FR0000121501,1996,2.1007,0.3486,3e-04
FR0000121501,1997,1.5255,0.4047,0.3085
FR0000121501,1998,1.4533,0.4928,0.2067
FR0000121501,1999,0.9227,0.5113,0.168
FR0000121501,2000,0.9495,0.5663,0.1264
FR0000121501,2001,0.9125,0.5851,0.243
FR0000121501,2002,1.169,0.6033,0
FR0000121501,2003,1.299,0.5191,0.0345
FR0000121501,2004,1.2159,0.5025,0.0421
FR0000121501,2005,1.3672,0.4792,0.1451
FR0000121501,2006,1.3009,0.5205,-7e-04
FR0000121501,2007,1.3034,0.5437,-1e-04
FR0000121501,2008,5.0536,0.4269,-0.107
FR0000121501,2009,2.3016,0.3738,0.039
FR0000121501,2010,2.1393,0.4904,0.07
FR0000121501,2011,4.8481,0.4526,-0.0066
FR0000121501,2012,5.2334,0.4116,-0.0486
FR0000121501,2013,2.1412,0.5289,-0.08
FR0000121501,2014,1.1647,0.5381,0.0252
FR0000121501,2015,0.8355,0.7315,-0.1995
FR0000121501,2016,1.0329,0.5758,-0.0818
FR0000121501,2017,0.9544,0.5766,0.2725
FR0000121501,2018,0.9976,0.621,0.0743
FR0000121501,2019,0.9706,0.6833,0.1256
FR0000121543,1990,1.0217,0.4477,0.1407
FR0000121543,1991,0.5811,0.5104,0.4699
FR0000121543,1992,0.9447,0.655,0.0266
FR0000121543,1993,0.7494,0.5792,0.0266
FR0000121543,1994,0.2392,1.6799,-0.1882
FR0000121543,1995,0.7224,0.6755,-0.0624
FR0000121543,1996,0.2101,0.9012,-0.0251
FR0000121543,1997,0.2535,0.6572,-0.0066
FR0000121543,1998,0.496,0.7135,0.0885
FR0000121543,1999,0.4556,0.8584,0.0674
FR0000121543,2000,2.2469,0.0801,1.9549
FR0000121568,1990,0.7405,0.3807,-0.0276
FR0000121568,1991,0.809,0.2706,0.2045
FR0000121568,1992,0.854,0.2962,0.0981
FR0000121568,1993,0.8559,0.3078,0.0427
FR0000121568,1994,0.6467,0.4072,-0.0201
FR0000121568,1995,0.7893,0.2964,0.0864
FR0000121568,1996,0.7539,0.302,-0.1659
FR0000121568,1997,0.4057,0.4587,-0.0629
FR0000121568,1998,0.3799,0.3914,0.0813
FR0000121568,1999,0.3101,0.351,0.1205
FR0000121568,2000,0.5261,0.2738,0.276
FR0000121568,2001,0.9122,0.2776,-0.0898
FR0000121568,2002,1.3648,0.119,-0.0947
FR0000121568,2003,0.7556,0.2903,-0.0747
FR0000121568,2004,0.5515,0.3666,-0.0525
FR0000121568,2005,0.5295,0.268,-0.0476
FR0000121568,2006,0.6457,0.1686,0.1842
FR0000121568,2007,0.5529,0.2354,-0.0157
FR0000121568,2008,2.0073,0.3197,-0.0422
FR0000121568,2009,1.2465,0.362,-0.0762
FR0000121568,2010,1.0324,0.3112,0.0195
FR0000121568,2011,1.1982,0.392,-0.1106
FR0000121568,2012,1.1438,0.3737,-0.0056
FR0000121568,2013,0.7983,0.267,-0.0417
FR0000121626,1990,0.5394,0.6492,0.1366
FR0000121626,1991,0.4688,0.4789,0.139
FR0000121626,1992,1.0013,0.5144,-0.1277
FR0000121626,1993,0.4501,0.5485,-0.123
FR0000121626,1994,0.3674,0.7131,0.1539
FR0000121626,1995,0.5048,0.493,-0.0071
FR0000121626,1996,0.2943,0.4341,-0.164
FR0000121626,1997,0.4,0.319,0.2113
FR0000121626,1998,0.4455,0.3118,0.3068
FR0000121626,1999,0.5035,0.2553,0.1472
FR0000121634,1990,0.7748,0.8395,0.1289
FR0000121634,1991,0.5851,0.7142,0.0441
FR0000121634,1992,0.533,0.5668,0.1185
FR0000121634,1993,0.4012,0.5266,-0.0224
FR0000121634,1994,0.5862,0.4091,0.1709
FR0000121634,1995,0.666,0.4367,0.0547
FR0000121634,1996,0.7167,0.2141,0.3187
FR0000121634,1997,0.6792,0.1281,0.0603
FR0000121634,1998,0.515,0.3232,0.0402
FR0000121634,1999,0.5068,0.3401,0.2516
FR0000121634,2000,0.4494,0.4326,0.1788
FR0000121634,2001,0.476,0.5322,0.0619
FR0000121634,2002,0.4923,0.4709,0.0215
FR0000121634,2003,0.3911,0.3925,0.0208
FR0000121634,2004,0.3217,0.4289,0.1451
FR0000121634,2005,0.3131,0.491,0.1917
FR0000121634,2006,0.2282,0.5338,0.138
FR0000121634,2007,0.1941,0.4992,0.1784
FR0000121634,2008,0.4607,0.4476,0.0015
FR0000121634,2009,0.3966,0.6609,-0.0404
FR0000121634,2010,0.4868,0.55,-0.0063
FR0000121634,2011,0.7281,0.5639,0.0746
FR0000121634,2012,0.64,0.3554,0.0084
FR0000121634,2013,0.6055,0.3096,0.001
FR0000121634,2014,0.658,0.2599,0.0402
FR0000121634,2015,0.5657,0.3314,-0.0702
FR0000121634,2016,0.5607,0.2672,0.0432
FR0000121634,2017,0.4598,0.258,0.0279
FR0000121634,2018,0.6057,0.3099,0.1315
FR0000121634,2019,0.6207,0.3469,0.0218
FR0000121642,1990,0.3406,0.7747,0.4442
FR0000121642,1991,0.3745,0.6235,0.0111
FR0000121642,1992,0.3593,0.6481,0.1101
FR0000121642,1993,0.2894,0.5855,-8e-04
FR0000121642,1994,0.3945,0.5461,0.0972
FR0000121642,1995,0.3646,0.5368,0.0573
FR0000121642,1996,0.235,0.5659,0.147
FR0000121642,1997,0.2403,0.5656,0.0888
FR0000121667,1990,1.1895,0.2662,0.1128
FR0000121667,1991,1.1646,0.2973,0.026
FR0000121667,1992,0.8866,0.3316,0.0187
FR0000121667,1993,0.5469,0.3349,0.019
FR0000121667,1994,0.5632,0.3881,0.0478
FR0000121667,1995,0.4831,0.344,0.0701
FR0000121667,1996,0.3337,0.3987,0.2586
FR0000121667,1997,0.3016,0.3418,0.1426
FR0000121667,1998,0.273,0.4336,0.0618
FR0000121667,1999,0.3544,0.373,0.1466
FR0000121667,2000,0.2834,0.5018,0.1538
FR0000121667,2001,0.3534,0.4756,0.0097
FR0000121667,2002,0.3056,0.5177,0.0039
FR0000121667,2003,0.288,0.5314,0.1564
FR0000121667,2004,0.225,0.5057,0.0355
FR0000121667,2005,0.2348,0.4005,0.1571
FR0000121667,2006,0.2208,0.3917,0.0332
FR0000121667,2007,0.2337,0.3691,0.1253
FR0000121667,2008,0.3282,0.3517,0.1551
FR0000121667,2009,0.3055,0.3176,0.0238
FR0000121667,2010,0.299,0.3423,0.2455
FR0000121667,2011,0.2913,0.3183,0.1829
FR0000121667,2012,0.2278,0.33,0.1212
FR0000121667,2013,0.2299,0.3573,0.0993
FR0000121667,2014,0.2578,0.314,0.4251
FR0000121667,2015,0.2394,0.33,0.1094
FR0000121667,2016,0.2936,0.2969,0.0995
FR0000121667,2017,0.2601,0.2829,-0.0684
FR0000121667,2018,0.7368,0.0829,2.7996
FR0000121667,2019,0.6144,0.1623,0.1354
FR0000121683,1990,0.4205,-0.1416,0.2171
FR0000121683,1991,0.5059,-0.0106,0.0172
FR0000121683,1992,0.4831,-0.099,0.119
FR0000121683,1993,0.2667,-0.121,0.3039
FR0000121683,1994,0.3415,-0.0754,0.1309
FR0000121683,1995,0.3367,-0.2636,0.0998
FR0000121691,2000,0.0834,0.6202,0.4262
FR0000121691,2001,0.1398,0.4856,-0.0017
FR0000121691,2002,0.2194,0.4756,0.0272
FR0000121691,2003,0.2132,0.3953,-0.0305
FR0000121691,2004,0.2627,0.3659,0.1523
FR0000121691,2005,0.2626,0.3038,0.2559
FR0000121691,2006,0.4177,0.1938,-0.1051
FR0000121691,2007,0.847,0.1128,0.0677
FR0000121691,2008,1.0645,0.1225,-0.0975
FR0000121691,2009,1.045,0.1544,-0.0232
FR0000121691,2010,0.7592,0.1545,0.0265
FR0000121691,2011,0.9115,0.1723,-0.0227
FR0000121691,2012,1.1084,0.188,0.016
FR0000121691,2013,0.958,0.166,0.0215
FR0000121691,2014,1.0145,0.1435,0.0299
FR0000121691,2015,0.7349,0.0972,0.0302
FR0000121691,2016,0.7525,0.1067,-0.0249
FR0000121691,2017,0.8251,0.0816,0.0125
FR0000121691,2018,1.0383,0.1177,0.0812
FR0000121691,2019,1.1587,0.1398,0.0443
FR0000121709,1990,0.4704,0.9032,0.0606
FR0000121709,1991,0.3921,0.7758,0.0448
FR0000121709,1992,0.4334,0.657,0.0326
FR0000121709,1993,0.3209,0.5696,-0.0177
FR0000121709,1994,0.342,0.5058,-0.0126
FR0000121709,1995,0.3535,0.498,0.0576
FR0000121709,1996,0.2271,0.4654,0.0682
FR0000121709,1997,0.2962,0.5304,0.3564
FR0000121709,1998,0.4761,0.6047,-0.0048
FR0000121709,1999,0.4501,0.4803,-0.0418
FR0000121709,2000,0.5473,0.5587,0.0083
FR0000121709,2001,0.5219,0.7938,0.094
FR0000121709,2002,0.3773,0.846,0.079
FR0000121709,2003,0.3824,0.568,-0.0848
FR0000121709,2004,0.5172,0.5395,0.1266
FR0000121709,2005,0.5293,0.551,0.1572
FR0000121709,2006,0.4555,0.5167,0.0452
FR0000121709,2007,0.4137,0.5081,0.1605
FR0000121709,2008,0.8691,0.552,0.1475
FR0000121709,2009,0.554,0.518,-0.051
FR0000121709,2010,0.3639,0.4012,0.1228
FR0000121709,2011,0.4406,0.4647,0.1246
FR0000121709,2012,0.4887,0.4298,0.0523
FR0000121709,2013,0.4275,0.4109,-0.0082
FR0000121709,2014,0.512,0.3522,0.1346
FR0000121709,2015,0.364,0.3921,0.1648
FR0000121709,2016,0.2649,0.4047,0.3953
FR0000121709,2017,0.2508,0.3585,0.0355
FR0000121709,2018,0.3984,0.443,0.0563
FR0000121709,2019,0.3781,0.4807,0.1032
FR0000121725,1990,0.9152,0.8963,0.0298
FR0000121725,1991,1.145,0.7637,-0.0832
FR0000121725,1992,1.0506,0.5563,-0.0689
FR0000121725,1993,0.8363,0.2017,0.0025
FR0000121725,1994,0.9807,0.3756,0.0362
FR0000121725,1995,1.4286,0.7093,0.0569
FR0000121725,1996,0.4655,0.6862,0.0225
FR0000121725,1997,0.4865,0.8579,-0.0429
FR0000121725,1998,0.622,1.017,-0.0363
FR0000121725,1999,0.6358,0.6375,0.1263
FR0000121725,2000,0.6247,0.3684,0.1494
FR0000121725,2001,0.5068,0.4613,0.0888
FR0000121725,2002,0.6175,0.4197,-0.0284
FR0000121725,2003,0.579,0.2991,-0.0573
FR0000121725,2004,0.4731,0.2617,0.0184
FR0000121725,2005,0.5691,0.1622,0.2224
FR0000121725,2006,0.5327,0.1488,0.0757
FR0000121725,2007,0.5972,0.1898,0.1366
FR0000121725,2008,0.9901,0.1994,0.0181
FR0000121725,2009,0.8359,0.1465,0.1255
FR0000121725,2010,0.7022,0.2214,-0.0114
FR0000121725,2011,0.7378,0.1064,-0.0801
FR0000121725,2012,0.603,0.1446,0.0215
FR0000121725,2013,0.5236,0.1367,-0.0306
FR0000121725,2014,0.387,0.0936,-0.0256
FR0000121725,2015,0.3115,0.1231,0.215
FR0000121725,2016,0.3187,0.135,0.1254
FR0000121725,2017,0.3354,0.1064,0.1373
FR0000121725,2018,0.3875,0.2094,0.1142
FR0000121725,2019,0.4125,0.2748,-0.1046
FR0000121733,1990,1.6139,0.2677,0.1622
FR0000121733,1991,1.6633,0.2991,0.1901
FR0000121733,1992,2.405,0.2716,-0.0019
FR0000121733,1993,0.8952,0.3362,-0.0669
FR0000121733,1994,1.1146,0.3896,0.1835
FR0000121733,1995,1.0935,0.4523,0.0634
FR0000121733,1996,0.5038,0.5666,-0.0893
FR0000121733,1997,0.5208,0.6304,0.0087
FR0000121766,1990,0.6135,0.5834,0.5588
FR0000121766,1991,0.9209,0.3182,-0.1627
FR0000121766,1992,1.5556,0.5425,-0.0542
FR0000121766,1993,1.1066,0.4257,-0.1065
FR0000121766,1994,1.0898,0.529,0.0759
FR0000121766,1995,1.4098,0.5122,0.0151
FR0000121766,1996,0.8175,0.1593,0.0188
FR0000121766,1997,0.5191,0.2599,-0.0114
FR0000121766,1998,0.3319,0.4215,0.2847
FR0000121808,1990,0.3918,0.1251,0.116
FR0000121808,1991,0.5363,0.1036,0.0624
FR0000121808,1992,0.6573,0.1305,0.1846
FR0000121808,1993,0.4371,0.1207,0.0912
FR0000121808,1994,0.5544,0.1233,0.0728
FR0000121808,1995,0.5726,0.1173,0.0246
FR0000121808,1996,0.5906,0.1013,0.0726
FR0000121808,1997,0.9975,0.0781,1.137
FR0000121808,1998,0.6447,0.0871,-0.15
FR0000121808,1999,0.6285,0.0793,-0.0629
FR0000121808,2000,0.8219,0.045,1.017
FR0000121808,2001,0.798,0.1126,0.0496
FR0000121808,2002,0.7321,0.1146,0.0322
FR0000121824,1990,0.509,0.1091,0.6126
FR0000121824,1991,0.4917,0.1115,0.0727
FR0000121824,1992,0.5631,0.1121,0.0138
FR0000121824,1993,0.4433,0.1069,0.1941
FR0000121824,1994,0.6885,0.0864,-0.0101
FR0000121824,1995,0.6971,0.111,-0.0966
FR0000121824,1996,0.6327,0.1084,0.5695
FR0000121824,1997,0.7905,0.0856,-0.038
FR0000121824,1998,0.6449,0.1086,-0.0449
FR0000121832,1990,1.1434,1.3082,0.0787
FR0000121832,1991,0.394,1.8436,-0.0112
FR0000121832,1992,1.6829,1.5283,1.4752
FR0000121832,1993,0.353,0.7244,-0.025
